Country Name,Country Code,tree_cover_extent_2000__ha,area__ha,tree_cover_loss__year,tree_cover_loss__ha,gross_emissions_co2e_all_gases__Mg,pct_tree_cover_2000,pct_loss_vs_extent
Turkey,TUR,10060811.77,78070309.27,2006.0,25884.76542,6346024.645,12.886860400674829,0.2572830703103394
Turkey,TUR,10060811.77,78070309.27,2007.0,25344.02094,6554115.412,12.886860400674829,0.2519083103768276
Turkey,TUR,10060811.77,78070309.27,2008.0,28891.37388,7043477.894,12.886860400674829,0.2871674228728761
Turkey,TUR,10060811.77,78070309.27,2009.0,28108.25361,7658614.609,12.886860400674829,0.2793835552496377
Turkey,TUR,10060811.77,78070309.27,2010.0,17007.96514,4883784.822,12.886860400674829,0.1690516185852466
Turkey,TUR,10060811.77,78070309.27,2011.0,23887.93276,6796273.003,12.886860400674829,0.2374354406592779
Turkey,TUR,10060811.77,78070309.27,2012.0,28467.09027,7782225.921,12.886860400674829,0.2829502322554634
Turkey,TUR,10060811.77,78070309.27,2013.0,22542.89505,6273062.066,12.886860400674829,0.2240663632851169
Turkey,TUR,10060811.77,78070309.27,2014.0,22005.44149,6394866.169,12.886860400674829,0.2187243136345845
Turkey,TUR,10060811.77,78070309.27,2015.0,27734.97971,8791859.623,12.886860400674829,0.275673378491207
Turkey,TUR,10060811.77,78070309.27,2016.0,25633.04773,8208235.153,12.886860400674829,0.2547811082842672
Turkey,TUR,10060811.77,78070309.27,2017.0,33901.00135,11102146.13,12.886860400674829,0.3369608946575093
Turkey,TUR,10060811.77,78070309.27,2018.0,35668.33084,12782283.67,12.886860400674829,0.3545273647436504
Turkey,TUR,10060811.77,78070309.27,2019.0,39117.93433,13714904.27,12.886860400674829,0.388814891126822
Turkey,TUR,10060811.77,78070309.27,2020.0,45348.46361,15988571.09,12.886860400674829,0.4507435845805512
Turkey,TUR,10060811.77,78070309.27,2021.0,79284.17249,25294420.71,12.886860400674829,0.7880494566692405
Turkey,TUR,10060811.77,78070309.27,2022.0,53403.76925,18513418.97,12.886860400674829,0.530809744490429
Turkey,TUR,10060811.77,78070309.27,2023.0,54043.73077,20749663.31,12.886860400674829,0.5371706777295169
Vietnam,VNM,16550834.58,32926971.33,2001.0,47456.83041,24262725.83,50.265280745455065,0.286733760648824
Vietnam,VNM,16550834.58,32926971.33,2002.0,49624.49224,25405281.92,50.265280745455065,0.2998307547582292
Vietnam,VNM,16550834.58,32926971.33,2003.0,43005.45382,22451034.43,50.265280745455065,0.2598385816263774
Vietnam,VNM,16550834.58,32926971.33,2004.0,73881.78408,40098315.39,50.265280745455065,0.4463931031567352
Vietnam,VNM,16550834.58,32926971.33,2005.0,102213.0851,56363606.94,50.265280745455065,0.6175705799362777
Vietnam,VNM,16550834.58,32926971.33,2006.0,78782.15638,44889934.22,50.265280745455065,0.4760011103923437
Vietnam,VNM,16550834.58,32926971.33,2007.0,80229.67167,46374978.97,50.265280745455065,0.4847469853088218
Vietnam,VNM,16550834.58,32926971.33,2008.0,108304.6231,66523666.92,50.265280745455065,0.6543756000732139
Vietnam,VNM,16550834.58,32926971.33,2009.0,137761.4522,87014815.5,50.265280745455065,0.8323535078193018
Vietnam,VNM,16550834.58,32926971.33,2010.0,174282.1387,109622300.9,50.265280745455065,1.0530111811437126
Vietnam,VNM,16550834.58,32926971.33,2011.0,130810.6716,90211513.87,50.265280745455065,0.7903569512927848
Vietnam,VNM,16550834.58,32926971.33,2012.0,181275.7218,128710936.4,50.265280745455065,1.095266350006623
Vietnam,VNM,16550834.58,32926971.33,2013.0,132424.9203,93722647.2,50.265280745455065,0.8001102280366095
Vietnam,VNM,16550834.58,32926971.33,2014.0,217325.1724,144034999.7,50.265280745455065,1.3130768200814198
Vietnam,VNM,16550834.58,32926971.33,2015.0,217883.2532,145570034.3,50.265280745455065,1.3164487394689437
Vietnam,VNM,16550834.58,32926971.33,2016.0,353430.5178,256123229.2,50.265280745455065,2.13542414487717
Vietnam,VNM,16550834.58,32926971.33,2017.0,286999.889,223236801.4,50.265280745455065,1.734050857754389
Vietnam,VNM,16550834.58,32926971.33,2018.0,225177.0536,184037071.5,50.265280745455065,1.3605178186730449
Vietnam,VNM,16550834.58,32926971.33,2019.0,216776.9139,168050216.0,50.265280745455065,1.3097642469459083
Vietnam,VNM,16550834.58,32926971.33,2020.0,207647.8319,157081750.2,50.265280745455065,1.254606412119672
Vietnam,VNM,16550834.58,32926971.33,2021.0,193094.0257,168387714.3,50.265280745455065,1.1666724403936373
Vietnam,VNM,16550834.58,32926971.33,2022.0,165149.4538,142322719.2,50.265280745455065,0.9978315776267036
Vietnam,VNM,16550834.58,32926971.33,2023.0,135320.6737,117827967.0,50.265280745455065,0.8176063451417809
